node,layer,original_score,new_score,diff(new-origin)
anon_S1328E,0,585.0,585.0,0.0
anon_S2228E,1,471.0,739.0,268.0
anon_S541E,0,-1,-1,na
anon_S3025E,1,430.0,602.0,172.0
anon_S3961E,1,512.0,608.0,96.0
anon_S3422E,1,547.0,601.0,54.0
anon_S3459E,4,612.0,1486.71,874.71
anon_S5981E,2,-1,943.47,na
anon_S4870E,5,-1,1102.46,na
anon_S4048E,2,621.0,627.92,6.92
anon_S3696E,1,358.0,783.81,425.81
anon_S5802E,2,-1,609.0,na
anon_S7E,0,636.0,636.0,0.0
anon_S2430E,1,415.0,610.0,195.0
anon_S74E,3,-1,1101.36,na
anon_S322E,2,558.0,973.02,415.02
anon_S4210E,1,-1,860.96,na
anon_S3161E,1,663.0,565.0,-98.0
anon_S3134E,1,567.0,650.0,83.0
anon_S3531E,0,622.0,622.0,0.0
anon_S1695E,1,531.0,792.0,261.0
anon_S1351E,0,576.0,576.0,0.0
anon_S4856E,5,685.0,1203.58,518.58
anon_S685E,0,689.0,689.0,0.0
anon_S105E,0,434.0,434.0,0.0
anon_S3896E,1,495.0,525.0,30.0
anon_S1408E,0,681.0,681.0,0.0
anon_S131E,0,-1,-1,na
anon_S1992E,1,640.0,677.0,37.0
anon_S235E,0,774.0,774.0,0.0
anon_S29E,1,711.0,1074.21,363.21
anon_S52E,1,660.0,921.34,261.34
anon_S5030E,0,535.0,535.0,0.0
anon_S5065E,7,715.0,620.0,-95.0
anon_S6123E,0,610.0,610.0,0.0
anon_S299E,2,570.0,434.0,-136.0
anon_S5926E,0,656.0,656.0,0.0
anon_S2730E,1,590.0,593.0,3.0
anon_S2333E,1,718.0,711.0,-7.0
anon_S3997E,2,634.0,663.0,29.0
anon_S4053E,1,526.0,588.0,62.0
anon_S4570E,0,336.0,336.0,0.0
anon_S257E,5,561.0,984.18,423.18
anon_S490E,2,719.0,1061.65,342.65
anon_S3634E,2,-1,996.05,na
anon_S2416E,1,402.0,647.0,245.0
anon_S5873E,2,583.0,609.0,26.0
anon_S4416E,2,429.0,808.34,379.34
anon_S5354E,0,677.0,677.0,0.0
anon_S848E,0,-1,-1,na
anon_S2362E,1,666.0,706.0,40.0
anon_S1648E,3,635.0,1021.67,386.67
anon_S1145E,0,645.0,645.0,0.0
anon_S1190E,0,-1,-1,na
anon_S188E,5,-1,1157.71,na
anon_S2921E,1,441.0,711.0,270.0
anon_S1925E,3,626.0,1246.1,620.1
anon_S1970E,1,543.0,708.0,165.0
anon_S3344E,3,527.0,677.0,150.0
anon_S4728E,2,478.0,623.0,145.0
anon_S5209E,5,536.0,1447.76,911.76
anon_S2621E,1,502.0,602.0,100.0
anon_S1536E,2,533.0,378.0,-155.0
anon_S5697E,2,554.0,563.24,9.24
anon_S5904E,0,516.0,516.0,0.0
anon_S4370E,0,682.0,682.0,0.0
anon_S706E,0,-1,-1,na
anon_S2342E,2,734.0,878.4,144.4
anon_S5595E,4,734.0,1150.12,416.12
anon_S268E,2,641.0,677.0,36.0
anon_S2257E,1,628.0,489.0,-139.0
anon_S4713E,6,465.0,1487.05,1022.05
anon_S3469E,3,565.0,941.25,376.25
anon_S3093E,1,572.0,651.0,79.0
anon_S4454E,1,653.0,610.0,-43.0
anon_S1610E,1,735.0,709.0,-26.0
anon_S2107E,1,571.0,647.0,76.0
anon_S5679E,2,709.0,635.0,-74.0
anon_S5332E,0,448.0,448.0,0.0
anon_S1283E,0,616.0,616.0,0.0
anon_S1987E,1,540.0,642.0,102.0
anon_S1234E,0,517.0,517.0,0.0
anon_S5053E,2,617.0,936.66,319.66
anon_S5082E,9,629.0,734.0,105.0
anon_S3391E,2,419.0,808.34,389.34
anon_S4468E,1,-1,661.0,na
anon_S3792E,1,698.0,565.0,-133.0
anon_S4608E,0,556.0,556.0,0.0
anon_S3725E,2,689.0,894.1,205.1
anon_S5857E,2,599.0,943.47,344.47
anon_S1021E,0,556.0,556.0,0.0
anon_S4775E,0,634.0,634.0,0.0
anon_S381E,0,613.0,613.0,0.0
anon_S376E,0,676.0,676.0,0.0
anon_S2896E,1,-1,617.0,na
anon_S562E,1,562.0,909.95,347.95
anon_S3507E,1,678.0,601.0,-77.0
anon_S19E,1,708.0,546.0,-162.0
anon_S2582E,2,711.0,1716.25,1005.25
anon_S2579E,1,741.0,711.0,-30.0
anon_S1727E,3,576.0,1101.02,525.02
anon_S5079E,5,708.0,1089.08,381.08
anon_S5744E,2,640.0,563.24,-76.76
anon_S2852E,1,594.0,705.0,111.0
anon_S4294E,2,568.0,921.34,353.34
anon_S533E,1,711.0,928.76,217.76
anon_S3940E,1,612.0,632.0,20.0
anon_S3915E,1,752.0,783.81,31.81
anon_S4528E,1,611.0,652.0,41.0
anon_S890E,0,624.0,624.0,0.0
anon_S867E,0,671.0,671.0,0.0
anon_S1775E,5,679.0,620.0,-59.0
anon_S6125E,0,446.0,446.0,0.0
anon_S4147E,4,-1,440.0,na
anon_S950E,0,682.0,682.0,0.0
anon_S905E,0,495.0,495.0,0.0
anon_S6013E,0,539.0,539.0,0.0
anon_S1088E,0,598.0,598.0,0.0
anon_S1161E,0,-1,-1,na
anon_S4895E,2,575.0,609.0,34.0
anon_S4744E,2,586.0,623.0,37.0
anon_S4136E,1,542.0,632.0,90.0
anon_S4923E,9,521.0,1312.05,791.05
anon_S4666E,0,-1,-1,na
anon_S150E,0,-1,-1,na
anon_S457E,0,-1,-1,na
anon_S6085E,2,531.0,943.47,412.47
anon_S4901E,0,656.0,656.0,0.0
anon_S4804E,0,687.0,687.0,0.0
anon_S2052E,1,-1,588.0,na
anon_S4071E,2,506.0,808.34,302.34
anon_S4939E,1,-1,573.0,na
anon_S2517E,1,572.0,642.0,70.0
anon_S5423E,1,585.0,710.0,125.0
anon_S2984E,1,661.0,745.0,84.0
anon_S3075E,1,611.0,696.0,85.0
anon_S4001E,2,564.0,878.4,314.4
anon_S4054E,1,-1,710.0,na
anon_S133E,0,686.0,686.0,0.0
anon_S801E,0,-1,-1,na
anon_S1893E,5,737.0,620.0,-117.0
anon_S1842E,0,748.0,748.0,0.0
anon_S1839E,2,599.0,649.0,50.0
anon_S3227E,1,598.0,593.0,-5.0
anon_S6001E,2,522.0,943.47,421.47
anon_S2691E,1,515.0,681.0,166.0
anon_S6054E,4,-1,955.42,na
anon_S2753E,1,425.0,761.0,336.0
anon_S5120E,0,-1,-1,na
anon_S5689E,2,586.0,609.0,23.0
anon_S5945E,0,342.0,342.0,0.0
anon_S3434E,1,524.0,664.0,140.0
anon_S5117E,0,-1,-1,na
anon_S5501E,0,400.0,400.0,0.0
anon_S5554E,1,634.0,563.24,-70.76
anon_S2871E,1,671.0,705.0,34.0
anon_S6101E,2,634.0,943.47,309.47
anon_S3675E,1,682.0,723.0,41.0
anon_S4393E,0,632.0,632.0,0.0
anon_S1102E,0,504.0,504.0,0.0
anon_S727E,0,656.0,656.0,0.0
anon_S790E,0,558.0,558.0,0.0
anon_S1007E,0,705.0,705.0,0.0
anon_S5494E,0,616.0,616.0,0.0
anon_S2329E,2,562.0,1027.84,465.84
anon_S3140E,2,-1,721.0,na
anon_S3700E,3,554.0,677.0,123.0
anon_S3358E,2,506.0,649.0,143.0
anon_S2124E,2,598.0,721.0,123.0
anon_S5609E,0,-1,-1,na
anon_S2296E,3,580.0,782.03,202.03
anon_S4980E,1,520.0,710.0,190.0
anon_S3305E,1,645.0,717.0,72.0
anon_S3298E,1,-1,626.0,na
anon_S5469E,0,606.0,606.0,0.0
anon_S2666E,2,498.0,987.34,489.34
anon_S2803E,1,701.0,626.0,-75.0
anon_S1374E,0,651.0,651.0,0.0
anon_S1044E,0,560.0,560.0,0.0
anon_S5714E,1,512.0,712.0,200.0
anon_S1864E,2,523.0,993.21,470.21
anon_S1499E,1,630.0,647.0,17.0
anon_S274E,3,674.0,994.61,320.61
anon_S1673E,1,538.0,626.0,88.0
anon_S3218E,1,607.0,632.0,25.0
anon_S1264E,0,-1,-1,na
anon_S1213E,0,533.0,533.0,0.0
anon_S5676E,2,600.0,563.24,-36.76
anon_S2277E,1,647.0,677.0,30.0
anon_S4153E,0,505.0,505.0,0.0
anon_S3023E,2,528.0,987.34,459.34
anon_S359E,0,448.0,448.0,0.0
anon_S3420E,1,586.0,739.0,153.0
anon_S5663E,0,598.0,598.0,0.0
anon_S3198E,2,484.0,873.01,389.01
anon_S4949E,0,586.0,586.0,0.0
anon_S2870E,1,563.0,812.0,249.0
anon_S5049E,9,513.0,718.0,205.0
anon_S5455E,2,-1,935.5,na
anon_S4257E,1,-1,661.0,na
anon_S4084E,2,641.0,1716.25,1075.25
anon_S5400E,0,625.0,625.0,0.0
anon_S1911E,2,-1,878.4,na
anon_S1746E,2,486.0,987.34,501.34
anon_S1337E,1,441.0,593.0,152.0
anon_S3363E,2,575.0,862.51,287.51
anon_S4641E,0,602.0,602.0,0.0
anon_S4271E,2,418.0,808.34,390.34
anon_S543E,0,-1,-1,na
anon_S1103E,0,-1,-1,na
anon_S5666E,0,562.0,562.0,0.0
anon_S5987E,5,532.0,1232.45,700.45
anon_S5732E,2,615.0,609.0,-6.0
anon_S5785E,2,326.0,609.0,283.0
anon_S4446E,1,-1,658.0,na
anon_S1052E,0,-1,-1,na
anon_S2436E,2,553.0,561.0,8.0
anon_S1E,1,717.0,961.29,244.29
anon_S4872E,5,741.0,1542.89,801.89
anon_S4100E,2,567.0,1716.25,1149.25
anon_S119E,0,536.0,536.0,0.0
anon_S5800E,2,618.0,609.0,-9.0
anon_S3136E,1,-1,661.0,na
anon_S3533E,0,-1,-1,na
anon_S1693E,2,529.0,546.0,17.0
anon_S2558E,1,527.0,711.0,184.0
anon_S4444E,1,620.0,711.0,91.0
anon_S3058E,2,-1,808.34,na
anon_S652E,0,555.0,555.0,0.0
anon_S3909E,1,457.0,783.81,326.81
anon_S1591E,1,596.0,588.0,-8.0
anon_S3406E,1,452.0,711.0,259.0
anon_S421E,0,-1,-1,na
anon_S474E,0,700.0,700.0,0.0
anon_S824E,0,-1,-1,na
anon_S5213E,7,675.0,620.0,-55.0
anon_S4854E,4,568.0,1089.08,521.08
anon_S5067E,2,615.0,816.3,201.3
anon_S2328E,5,483.0,1298.3,815.3
anon_S3894E,2,446.0,808.34,362.34
anon_S3841E,1,633.0,711.0,78.0
anon_S529E,1,700.0,878.4,178.4
anon_S3118E,1,536.0,601.0,65.0
anon_S926E,0,-1,-1,na
anon_S50E,0,709.0,709.0,0.0
anon_S2732E,1,565.0,664.0,99.0
anon_S2798E,3,623.0,900.05,277.05
anon_S2335E,1,578.0,792.0,214.0
anon_S2360E,2,559.0,669.89,110.89
anon_S1577E,2,585.0,624.0,39.0
anon_S5103E,0,550.0,550.0,0.0
anon_S3995E,2,638.0,878.4,240.4
anon_S4572E,7,552.0,620.0,68.0
anon_S4756E,2,535.0,935.5,400.5
anon_S5920E,0,611.0,611.0,0.0
anon_S496E,0,575.0,575.0,0.0
anon_S3632E,5,640.0,620.0,-20.0
anon_S1809E,2,572.0,981.15,409.15
anon_S4354E,0,566.0,566.0,0.0
anon_S4389E,0,-1,-1,na
anon_S2498E,1,564.0,812.0,248.0
anon_S2095E,2,632.0,1330.36,698.36
anon_S759E,0,625.0,625.0,0.0
anon_S251E,1,520.0,1041.47,521.47
anon_S1312E,0,599.0,599.0,0.0
anon_S227E,0,601.0,601.0,0.0
anon_S2418E,2,-1,808.34,na
anon_S1069E,0,688.0,688.0,0.0
anon_S1192E,0,590.0,590.0,0.0
anon_S88E,2,669.0,1003.91,334.91
anon_S5991E,2,737.0,635.0,-102.0
anon_S704E,0,-1,-1,na
anon_S773E,0,659.0,659.0,0.0
anon_S1927E,4,516.0,749.0,233.0
anon_S360E,0,343.0,343.0,0.0
anon_S2397E,2,527.0,987.34,460.34
anon_S2627E,2,408.0,808.34,400.34
anon_S1430E,0,636.0,636.0,0.0
anon_S3650E,2,-1,546.0,na
anon_S2718E,3,360.0,1021.67,661.67
anon_S4244E,3,524.0,900.05,376.05
anon_S4145E,1,733.0,860.96,127.96
anon_S456E,0,-1,-1,na
anon_S4219E,2,708.0,596.0,-112.0
anon_S5695E,4,575.0,955.42,380.42
anon_S4309E,1,-1,661.0,na
anon_S4376E,0,-1,-1,na
anon_S2919E,2,582.0,996.05,414.05
anon_S1534E,2,481.0,981.15,500.15
anon_S5597E,3,753.0,1194.41,441.41
anon_S2605E,1,508.0,709.0,201.0
anon_S5252E,2,773.0,635.0,-138.0
anon_S2255E,2,728.0,986.03,258.03
anon_S1343E,0,584.0,584.0,0.0
anon_S1889E,1,604.0,695.0,91.0
anon_S5891E,0,643.0,643.0,0.0
anon_S4238E,2,580.0,1027.84,447.84
anon_S2564E,3,592.0,1105.78,513.78
anon_S601E,0,615.0,615.0,0.0
anon_S5251E,0,459.0,459.0,0.0
anon_S5334E,1,377.0,712.0,335.0
anon_S1323E,0,-1,-1,na
anon_S1985E,3,569.0,677.0,108.0
anon_S1236E,0,-1,-1,na
anon_S3091E,1,530.0,608.0,78.0
anon_S3393E,4,546.0,683.4,137.4
anon_S3877E,2,644.0,996.05,352.05
anon_S4549E,0,542.0,542.0,0.0
anon_S4606E,0,507.0,507.0,0.0
anon_S3727E,2,606.0,1027.84,421.84
anon_S1515E,2,529.0,878.4,349.4
anon_S2105E,1,625.0,677.0,52.0
anon_S2172E,3,623.0,1021.67,398.67
anon_S2809E,1,565.0,626.0,61.0
anon_S3760E,2,579.0,928.76,349.76
anon_S3204E,2,559.0,1716.25,1157.25
anon_S4773E,0,601.0,601.0,0.0
anon_S1483E,3,-1,677.0,na
anon_S2658E,1,523.0,632.0,109.0
anon_S374E,0,492.0,492.0,0.0
anon_S5990E,2,643.0,943.47,300.47
anon_S1669E,1,618.0,647.0,29.0
anon_S2158E,1,544.0,681.0,137.0
anon_S5312E,0,633.0,633.0,0.0
anon_S5369E,4,463.0,1039.06,576.06
anon_S1258E,0,-1,-1,na
anon_S3749E,3,283.0,1238.9,955.9
anon_S2580E,1,664.0,610.0,-54.0
anon_S2577E,1,552.0,745.0,193.0
anon_S1725E,5,711.0,620.0,-91.0
anon_S4296E,2,581.0,764.18,183.18
anon_S535E,0,616.0,616.0,0.0
anon_S560E,0,662.0,662.0,0.0
anon_S938E,0,576.0,576.0,0.0
anon_S4488E,2,308.0,808.34,500.34
anon_S3942E,1,488.0,698.0,210.0
anon_S3913E,1,-1,626.0,na
anon_S4526E,3,558.0,1105.78,547.78
anon_S5746E,2,560.0,563.24,3.24
anon_S838E,0,533.0,533.0,0.0
anon_S3496E,2,526.0,598.0,72.0
anon_S5366E,0,473.0,473.0,0.0
anon_S695E,0,681.0,681.0,0.0
anon_S907E,0,558.0,558.0,0.0
anon_S4041E,1,431.0,565.0,134.0
anon_S5080E,7,543.0,620.0,77.0
anon_S1417E,0,549.0,549.0,0.0
anon_S4660E,7,570.0,620.0,50.0
anon_S3683E,2,461.0,730.0,269.0
anon_S898E,0,677.0,677.0,0.0
anon_S400E,0,613.0,613.0,0.0
anon_S455E,1,-1,324.0,na
anon_S803E,0,603.0,603.0,0.0
anon_S6083E,5,284.0,938.14,654.14
anon_S5011E,6,569.0,516.0,-53.0
anon_S4462E,2,385.0,1716.25,1331.25
anon_S3179E,2,642.0,721.0,79.0
anon_S4311E,2,548.0,667.28,119.28
anon_S2054E,3,375.0,677.0,302.0
anon_S1117E,1,648.0,677.0,29.0
anon_S2511E,1,499.0,651.0,152.0
anon_S129E,0,-1,-1,na
anon_S865E,0,400.0,400.0,0.0
anon_S5855E,2,-1,943.47,na
anon_S4052E,1,561.0,763.0,202.0
anon_S5634E,0,527.0,527.0,0.0
anon_S2072E,5,601.0,620.0,19.0
anon_S2009E,3,-1,1020.19,na
anon_S3077E,1,562.0,681.0,119.0
anon_S4003E,4,-1,440.0,na
anon_S4180E,0,547.0,547.0,0.0
anon_S5569E,2,590.0,1231.05,641.05
anon_S1840E,2,618.0,669.89,51.89
anon_S3221E,3,601.0,1021.67,420.67
anon_S2539E,2,548.0,808.34,260.34
anon_S5169E,2,459.0,663.0,204.0
anon_S5943E,0,590.0,590.0,0.0
anon_S4336E,0,515.0,515.0,0.0
anon_S1587E,2,672.0,986.03,314.03
anon_S5199E,2,541.0,663.0,122.0
anon_S2751E,9,601.0,760.0,159.0
anon_S5122E,0,-1,-1,na
anon_S2704E,1,549.0,651.0,102.0
anon_S5461E,2,637.0,581.0,-56.0
anon_S5397E,0,734.0,734.0,0.0
anon_S4395E,2,680.0,683.0,3.0
anon_S4806E,0,623.0,623.0,0.0
anon_S2464E,2,387.0,915.61,528.61
anon_S2089E,7,472.0,1264.18,792.18
anon_S792E,0,570.0,570.0,0.0
anon_S2276E,3,544.0,677.0,133.0
anon_S5496E,0,532.0,532.0,0.0
anon_S5119E,0,-1,-1,na
anon_S3142E,3,333.0,1708.38,1375.38
anon_S4460E,2,667.0,667.28,0.28
anon_S4435E,1,-1,658.0,na
anon_S4045E,1,661.0,711.0,50.0
anon_S6040E,0,-1,-1,na
anon_S2126E,1,609.0,650.0,41.0
anon_S5359E,0,520.0,520.0,0.0
anon_S2191E,2,608.0,1341.78,733.78
anon_S1211E,0,581.0,581.0,0.0
anon_S4982E,5,617.0,1800.81,1183.81
anon_S3303E,1,-1,434.0,na
anon_S3706E,1,579.0,860.96,281.96
anon_S2826E,3,544.0,1021.67,477.67
anon_S2664E,2,659.0,598.0,-61.0
anon_S2294E,1,604.0,677.0,73.0
anon_S5275E,1,587.0,495.0,-92.0
anon_S5712E,0,529.0,529.0,0.0
anon_S6113E,1,522.0,712.0,190.0
anon_S272E,1,519.0,649.0,130.0
anon_S1866E,2,531.0,878.4,347.4
anon_S4337E,0,661.0,661.0,0.0
anon_S4027E,1,335.0,860.96,525.96
anon_S3021E,1,738.0,705.0,-33.0
anon_S609E,0,547.0,547.0,0.0
anon_S3930E,9,526.0,760.0,234.0
anon_S1447E,0,-1,-1,na
anon_S5661E,0,497.0,497.0,0.0
anon_S527E,2,652.0,941.25,289.25
anon_S2534E,2,-1,808.34,na
anon_S5047E,0,661.0,661.0,0.0
anon_S3768E,1,334.0,565.0,231.0
anon_S4259E,2,540.0,808.34,268.34
anon_S285E,2,557.0,1112.42,555.42
anon_S1913E,5,661.0,620.0,-41.0
anon_S936E,0,-1,-1,na
anon_S4647E,2,575.0,839.9,264.9
anon_S4086E,1,552.0,804.0,252.0
anon_S3952E,2,554.0,596.0,42.0
anon_S4992E,4,537.0,1257.17,720.17
anon_S617E,0,695.0,695.0,0.0
anon_S6076E,5,613.0,1150.12,537.12
anon_S5769E,2,555.0,563.24,8.24
anon_S6047E,5,-1,1216.34,na
anon_S5787E,2,619.0,609.0,-10.0
anon_S4277E,2,-1,921.34,na
anon_S4707E,2,622.0,581.0,-41.0
anon_S2864E,1,646.0,681.0,35.0
anon_S3E,0,716.0,716.0,0.0
anon_S2434E,1,368.0,593.0,225.0
anon_S2039E,2,659.0,993.21,334.21
anon_S3834E,1,518.0,711.0,193.0
anon_S3488E,1,538.0,588.0,50.0
anon_S4102E,2,574.0,634.0,60.0
anon_S449E,0,655.0,655.0,0.0
anon_S5806E,5,-1,1216.34,na
anon_S1022E,0,735.0,735.0,0.0
anon_S3130E,1,550.0,650.0,100.0
anon_S3535E,0,660.0,660.0,0.0
anon_S4403E,1,-1,860.96,na
anon_S78E,5,526.0,993.04,467.04
anon_S4921E,9,546.0,1312.05,766.05
anon_S654E,0,542.0,542.0,0.0
anon_S4073E,2,564.0,921.34,357.34
anon_S3408E,1,672.0,650.0,-22.0
anon_S4592E,0,-1,-1,na
anon_S1631E,0,529.0,529.0,0.0
anon_S4852E,1,723.0,816.3,93.3
anon_S689E,0,574.0,574.0,0.0
anon_S5061E,7,685.0,620.0,-65.0
anon_S3843E,1,654.0,588.0,-66.0
anon_S6008E,0,557.0,557.0,0.0
anon_S4629E,7,509.0,620.0,111.0
anon_S476E,0,-1,-1,na
anon_S971E,0,558.0,558.0,0.0
anon_S3116E,2,664.0,878.4,214.4
anon_S3513E,2,556.0,596.0,40.0
anon_S3568E,0,608.0,608.0,0.0
anon_S56E,2,615.0,1018.46,403.46
anon_S1389E,0,373.0,373.0,0.0
anon_S5457E,5,670.0,1089.08,419.08
anon_S1149E,0,-1,-1,na
anon_S4574E,7,561.0,991.82,430.82
anon_S3949E,1,576.0,602.0,26.0
anon_S5922E,0,452.0,452.0,0.0
anon_S4356E,0,-1,-1,na
anon_S2097E,3,616.0,677.0,61.0
anon_S3993E,2,737.0,764.18,27.18
anon_S253E,2,-1,434.0,na
anon_S2905E,3,540.0,677.0,137.0
anon_S494E,3,777.0,1069.48,292.48
anon_S2261E,2,589.0,1499.45,910.45
anon_S3630E,1,421.0,739.0,318.0
anon_S3665E,1,601.0,617.0,16.0
anon_S2383E,1,630.0,649.0,19.0
anon_S2200E,2,563.0,986.03,423.03
anon_S5296E,0,-1,-1,na
anon_S501E,1,698.0,769.31,71.31
anon_S5575E,3,-1,1062.22,na
anon_S4019E,1,606.0,860.96,254.96
anon_S1792E,1,650.0,709.0,59.0
anon_S1194E,0,-1,-1,na
anon_S771E,0,566.0,566.0,0.0
anon_S4085E,2,610.0,921.34,311.34
anon_S4455E,2,465.0,808.34,343.34
anon_S2607E,2,379.0,487.0,108.0
anon_S1318E,0,-1,-1,na
anon_S1142E,0,-1,-1,na
anon_S362E,0,339.0,339.0,0.0
anon_S2395E,9,-1,760.0,na
anon_S1549E,2,677.0,878.4,201.4
anon_S184E,5,626.0,1157.71,531.71
anon_S5308E,0,551.0,551.0,0.0
anon_S5908E,0,544.0,544.0,0.0
anon_S2229E,1,531.0,708.0,177.0
anon_S1532E,5,697.0,620.0,-77.0
anon_S5522E,0,663.0,663.0,0.0
anon_S5573E,1,475.0,737.71,262.71
anon_S1887E,2,604.0,981.15,377.15
anon_S5893E,0,569.0,569.0,0.0
anon_S1779E,5,615.0,620.0,5.0
anon_S4374E,0,488.0,488.0,0.0
anon_S5526E,0,-1,-1,na
anon_S1377E,0,542.0,542.0,0.0
anon_S1983E,1,536.0,716.0,180.0
anon_S1230E,0,604.0,604.0,0.0
anon_S639E,0,684.0,684.0,0.0
anon_S3097E,2,429.0,909.5,480.5
anon_S4604E,0,668.0,668.0,0.0
anon_S3721E,1,652.0,711.0,59.0
anon_S4659E,2,542.0,616.0,74.0
anon_S4124E,4,586.0,683.4,97.4
anon_S3624E,0,588.0,588.0,0.0
anon_S2170E,1,622.0,792.0,170.0
anon_S5859E,2,454.0,609.0,155.0
anon_S5336E,1,557.0,712.0,155.0
anon_S2312E,3,573.0,677.0,104.0
anon_S4621E,2,531.0,623.0,92.0
anon_S3202E,2,560.0,921.34,361.34
anon_S4771E,0,482.0,482.0,0.0
anon_S4724E,2,590.0,788.7,198.7
anon_S1481E,4,526.0,1069.48,543.48
anon_S2625E,1,567.0,593.0,26.0
anon_S542E,0,-1,-1,na
anon_S1667E,1,672.0,783.81,111.81
anon_S3253E,2,595.0,1055.82,460.82
anon_S1256E,0,316.0,316.0,0.0
anon_S4222E,1,592.0,713.0,121.0
anon_S372E,0,470.0,470.0,0.0
anon_S1168E,0,-1,-1,na
anon_S2770E,3,658.0,1473.62,815.62
anon_S3747E,4,335.0,440.0,105.0
anon_S5866E,2,523.0,609.0,86.0
anon_S2528E,1,573.0,647.0,74.0
anon_S4662E,9,564.0,734.0,170.0
anon_S4290E,1,598.0,745.0,147.0
anon_S537E,0,-1,-1,na
anon_S5847E,5,-1,1216.34,na
anon_S1747E,1,481.0,761.0,280.0
anon_S4902E,0,560.0,560.0,0.0
anon_S5748E,5,482.0,1216.34,734.34
anon_S4557E,0,436.0,436.0,0.0
anon_S5984E,5,292.0,938.14,646.14
anon_S3944E,1,737.0,642.0,-95.0
anon_S3911E,1,543.0,647.0,104.0
anon_S3474E,0,516.0,516.0,0.0
anon_S4524E,3,512.0,1105.78,593.78
anon_S5086E,2,542.0,616.0,74.0
anon_S3395E,1,581.0,579.0,-2.0
anon_S3377E,1,527.0,692.0,165.0
anon_S5672E,0,491.0,491.0,0.0
anon_S209E,0,532.0,532.0,0.0
anon_S901E,0,602.0,602.0,0.0
anon_S4270E,2,549.0,667.28,118.28
anon_S402E,0,-1,-1,na
anon_S2828E,1,527.0,664.0,137.0
anon_S453E,1,629.0,1007.88,378.88
anon_S3682E,1,517.0,593.0,76.0
anon_S2408E,1,500.0,525.0,25.0
anon_S4888E,4,471.0,1247.73,776.73
anon_S2070E,5,490.0,620.0,130.0
anon_S5013E,2,472.0,936.66,464.66
anon_S3251E,1,587.0,588.0,1.0
anon_S595E,0,602.0,602.0,0.0
anon_S990E,0,617.0,617.0,0.0
anon_S6081E,2,591.0,943.47,352.47
anon_S4419E,1,510.0,647.0,137.0
anon_S4057E,1,-1,593.0,na
anon_S127E,0,561.0,561.0,0.0
anon_S863E,0,548.0,548.0,0.0
anon_S4499E,1,391.0,632.0,241.0
anon_S2513E,2,670.0,667.28,-2.72
anon_S5028E,0,346.0,346.0,0.0
anon_S2988E,1,692.0,711.0,19.0
anon_S3079E,1,619.0,739.0,120.0
anon_S4005E,1,657.0,642.0,-15.0
anon_S4050E,3,-1,677.0,na
anon_S1333E,0,651.0,651.0,0.0
anon_S1095E,0,-1,-1,na
anon_S1846E,1,576.0,792.0,216.0
anon_S3223E,2,562.0,667.28,105.28
anon_S4182E,0,606.0,606.0,0.0
anon_S4469E,2,273.0,808.34,535.34
anon_S2706E,1,519.0,651.0,132.0
anon_S2303E,4,639.0,994.61,355.61
anon_S3701E,2,561.0,915.61,354.61
anon_S2891E,4,590.0,994.61,404.61
anon_S4397E,2,426.0,808.34,382.34
anon_S2488E,1,538.0,761.0,223.0
anon_S4808E,0,572.0,572.0,0.0
anon_S2466E,2,510.0,993.21,483.21
anon_S2056E,1,587.0,761.0,174.0
anon_S2270E,0,564.0,564.0,0.0
anon_S5395E,0,466.0,466.0,0.0
anon_S3679E,1,611.0,695.0,84.0
anon_S3144E,1,-1,610.0,na
anon_S1157E,0,-1,-1,na
anon_S2889E,1,591.0,434.0,-157.0
anon_S6059E,9,497.0,594.0,97.0
anon_S5490E,0,567.0,567.0,0.0
anon_S2728E,2,550.0,921.34,371.34
anon_S4929E,0,487.0,487.0,0.0
anon_S1933E,2,501.0,915.61,414.61
anon_S1948E,1,-1,783.81,na
anon_S1217E,0,-1,-1,na
anon_S4956E,2,538.0,581.0,43.0
anon_S4984E,5,650.0,1520.62,870.62
anon_S3301E,1,643.0,690.0,47.0
anon_S3704E,1,635.0,860.96,225.96
anon_S3354E,7,584.0,1060.72,476.72
anon_S2451E,1,747.0,711.0,-36.0
anon_S2193E,7,605.0,1452.69,847.69
anon_S2662E,2,613.0,667.28,54.28
anon_S5277E,2,582.0,609.0,27.0
anon_S1774E,5,514.0,620.0,106.0
anon_S5710E,4,646.0,1039.06,393.06
anon_S3294E,3,-1,434.0,na
anon_S3249E,1,608.0,644.0,36.0
anon_S5685E,2,634.0,609.0,-25.0
anon_S5941E,0,402.0,402.0,0.0
anon_S5914E,0,493.0,493.0,0.0
anon_S1868E,2,524.0,873.01,349.01
anon_S4335E,0,-1,-1,na
anon_S270E,2,592.0,677.0,85.0
anon_S2939E,1,-1,783.81,na
anon_S4022E,1,-1,860.96,na
anon_S736E,0,569.0,569.0,0.0
anon_S3089E,2,520.0,987.34,467.34
anon_S3932E,5,561.0,1037.43,476.43
anon_S3453E,1,593.0,601.0,8.0
anon_S1608E,1,-1,575.0,na
anon_S5843E,2,662.0,943.47,281.47
anon_S655E,0,597.0,597.0,0.0
anon_S4834E,0,700.0,700.0,0.0
anon_S1279E,0,762.0,762.0,0.0
anon_S670E,0,390.0,390.0,0.0
anon_S4900E,0,688.0,688.0,0.0
anon_S5045E,0,606.0,606.0,0.0
